case,hyperparameters,num_trading_days,pct_trading_days,num_positive_returns,pct_positive_returns,mean,std,min,median,max,skew,kurtosis,t_statistic,p_value
cluster_5,"(20, 200, 2, 0, -2, 0)",332.85,0.548352554,170.55,0.515377831,0.00094967,0.022327226,-0.109876223,0.000487294,0.137967936,0.862213135,11.28341688,-0.489922161,0.627010329
cluster_0,"(20, 200, 2, 0.1, -2, -0.1)",334.95,0.551812191,165.55,0.49696639,0.000462436,0.023172531,-0.130610427,-0.000221533,0.112523521,0.07334821,8.499150012,1.484000652,0.146317554
cluster_1,"(20, 200, 2, 0.1, -2, -0.1)",325.85,0.536820428,169.7,0.522103497,0.001658386,0.023041569,-0.089136092,0.000982864,0.123616457,0.597828737,5.275940217,-2.605393951,0.013597781
cluster_2,"(20, 200, 2, 0.1, -2, -0.1)",315.7,0.520098847,162.35,0.517012474,0.001034803,0.020805227,-0.095109029,0.000646434,0.111265822,0.374694126,6.145946392,-0.590655356,0.558607965
cluster_3,"(20, 200, 2, 0.1, -2, -0.1)",347.45,0.572405272,179,0.517406482,0.001014518,0.024236784,-0.099191436,0.000689164,0.141699606,0.687763756,7.744313941,-0.515772189,0.609340326
cluster_4,"(20, 200, 2, 0.1, -2, -0.1)",316.5,0.521416804,165.8,0.528229618,0.001572487,0.023376102,-0.086598738,0.001198897,0.119456131,0.430753863,4.889789787,-2.111962097,0.042879103
cluster_5,"(20, 200, 2, 0.1, -2, -0.1)",315.85,0.520345964,162.3,0.516938434,0.001027696,0.022454578,-0.105396252,0.000532612,0.137967936,0.928844346,11.52058192,-0.726097511,0.472285584
cluster_0,"(20, 200, 2, 0.2, -2, -0.2)",331.35,0.545881384,163.3,0.495528018,0.000409023,0.02318836,-0.130610427,-0.000273808,0.112328511,0.070985674,8.517521849,1.767674245,0.085148337
cluster_1,"(20, 200, 2, 0.2, -2, -0.2)",312.75,0.51523888,163.95,0.525284021,0.001788308,0.023025582,-0.089136092,0.001130347,0.120151691,0.59565846,5.225937116,-2.541280817,0.01545566
cluster_2,"(20, 200, 2, 0.2, -2, -0.2)",302.1,0.497693575,155.7,0.517839735,0.001069787,0.020883749,-0.094725008,0.000727811,0.111265822,0.382507565,6.222276434,-0.429487199,0.670041818
cluster_3,"(20, 200, 2, 0.2, -2, -0.2)",341.65,0.562850082,175.55,0.516042047,0.001019752,0.024172877,-0.095139418,0.000662301,0.141699606,0.778431155,7.522591663,-0.276238171,0.783886096
cluster_4,"(20, 200, 2, 0.2, -2, -0.2)",294.65,0.485420099,155.45,0.532162526,0.001735087,0.023426003,-0.086246317,0.001362672,0.119456131,0.448937168,4.956806022,-2.331610912,0.025471711
cluster_5,"(20, 200, 2, 0.2, -2, -0.2)",300.7,0.49538715,154.4,0.516971445,0.001078848,0.022623568,-0.103941877,0.000518842,0.137967936,1.054780692,12.92361918,-0.553992772,0.583047464
cluster_0,"(20, 200, 2, 0.3, -2, -0.3)",320.35,0.527759473,157.95,0.495419704,0.000380183,0.023297179,-0.130610427,-0.000253319,0.112328511,0.076929958,8.617235713,2.045044749,0.047829518
cluster_1,"(20, 200, 2, 0.3, -2, -0.3)",300.5,0.495057661,158.05,0.527162096,0.001765701,0.02306405,-0.089136092,0.001226469,0.118745087,0.563385144,5.062944848,-2.435085846,0.019984153
cluster_2,"(20, 200, 2, 0.3, -2, -0.3)",292.9,0.482537068,150.75,0.518683746,0.001113956,0.020934512,-0.094034079,0.000741265,0.111265822,0.403036231,6.287471381,-0.418555553,0.678110741
cluster_3,"(20, 200, 2, 0.3, -2, -0.3)",324.1,0.533937397,166.85,0.516989247,0.001060364,0.024035662,-0.092949869,0.00070612,0.135481798,0.689559543,6.34040666,-0.282211251,0.779364157
cluster_4,"(20, 200, 2, 0.3, -2, -0.3)",281.45,0.463673806,148.9,0.533728169,0.001844857,0.023431129,-0.086173738,0.001342172,0.118574698,0.465373446,4.983581269,-2.541458249,0.015688502
cluster_5,"(20, 200, 2, 0.3, -2, -0.3)",285.15,0.469769357,146.35,0.516275884,0.001085249,0.022386001,-0.098989941,0.000519254,0.128307639,1.022059974,11.67554637,-0.417265919,0.678850564
cluster_0,"(20, 200, 2, 0.4, -2, -0.4)",303.15,0.499423394,150.15,0.498596008,0.000499636,0.023373909,-0.130610427,-0.000132908,0.111377263,0.066652988,8.606374434,1.412232226,0.166230685
cluster_1,"(20, 200, 2, 0.4, -2, -0.4)",283.5,0.467051071,149.25,0.528227528,0.001748185,0.023038015,-0.088702551,0.001270594,0.118357891,0.571254573,5.159782718,-2.445050245,0.019395799
cluster_2,"(20, 200, 2, 0.4, -2, -0.4)",277.25,0.45675453,142.8,0.521667572,0.001251686,0.021088476,-0.094034079,0.000786148,0.107896932,0.349693272,6.197436351,-0.729496141,0.471211905
cluster_3,"(20, 200, 2, 0.4, -2, -0.4)",308,0.507413509,158.25,0.515804976,0.001115641,0.024145373,-0.091288287,0.000646794,0.132953261,0.708396803,6.238222834,-0.471709349,0.640029876
cluster_4,"(20, 200, 2, 0.4, -2, -0.4)",262.05,0.431713344,138.85,0.533946406,0.001985492,0.023505946,-0.085128967,0.001327417,0.117946078,0.516315036,5.026921704,-2.862668023,0.007127646
cluster_5,"(20, 200, 2, 0.4, -2, -0.4)",276.75,0.455930807,141.95,0.515876492,0.001093382,0.02251005,-0.098989941,0.000499871,0.128307639,1.03312381,11.61450372,-0.504288269,0.617010537
cluster_0,"(20, 200, 2, 0.5, -2, -0.5)",296.7,0.488797364,146.35,0.496343935,0.00046439,0.023481187,-0.130610427,-0.000208733,0.111377263,0.074444286,8.545740718,1.650292474,0.107489059
cluster_1,"(20, 200, 2, 0.5, -2, -0.5)",271.3,0.446952224,142.85,0.528681163,0.00183117,0.023276007,-0.088702551,0.001272857,0.118357891,0.577591013,5.145947454,-2.423299338,0.020922989
cluster_2,"(20, 200, 2, 0.5, -2, -0.5)",260.1,0.428500824,134.45,0.523376944,0.001333531,0.021074345,-0.094034079,0.000853851,0.107833501,0.323779527,6.260754956,-0.840696765,0.407355839
cluster_3,"(20, 200, 2, 0.5, -2, -0.5)",290.05,0.477841845,149.35,0.51714267,0.001170868,0.024286323,-0.091288287,0.000686114,0.132878022,0.713473933,6.252339493,-0.545578731,0.588909412
cluster_4,"(20, 200, 2, 0.5, -2, -0.5)",248.4,0.4092257,132.05,0.535179601,0.002047754,0.023433356,-0.085128967,0.001480074,0.114641434,0.483621391,4.506562792,-3.164065366,0.003231752
cluster_5,"(20, 200, 2, 0.5, -2, -0.5)",265.5,0.437397035,136.1,0.51644675,0.001135912,0.022646329,-0.098989941,0.000561803,0.128307639,1.048499293,11.56292112,-0.53727263,0.59421493
cluster_0,"(30, 50, 2, 0, -2, 0)",437.8,0.482690187,223.6333333,0.511510538,0.000861223,0.021433958,-0.112550908,0.000364484,0.131196927,0.452019779,9.512543749,0.62178121,0.536522597
cluster_1,"(30, 50, 2, 0, -2, 0)",442.7666667,0.488166115,230.1666667,0.521513471,0.001317212,0.020838375,-0.100476585,0.000812682,0.134215329,0.679428997,9.005001769,-1.306527378,0.196722767
cluster_2,"(30, 50, 2, 0, -2, 0)",443.8333333,0.489342154,226.6333333,0.511286944,0.001015217,0.02034191,-0.098186675,0.000397041,0.129098997,0.68868705,9.26343287,-0.069588865,0.944768487
cluster_3,"(30, 50, 2, 0, -2, 0)",456.3333333,0.503123852,229.8,0.503875889,0.001021456,0.023172426,-0.110497345,0.000139373,0.161622933,1.048371216,11.28344573,-0.108056411,0.914324733
cluster_4,"(30, 50, 2, 0, -2, 0)",418.2,0.461080485,219.7,0.526532196,0.001282989,0.022707043,-0.11235343,0.001063412,0.132515818,0.264881907,7.332910724,-1.058925632,0.294514688
cluster_5,"(30, 50, 2, 0, -2, 0)",423.4666667,0.466887174,222.4,0.525533265,0.001375316,0.021410004,-0.107993123,0.000881877,0.14907564,0.875947355,13.53376759,-1.685193052,0.097333742
cluster_0,"(30, 50, 2, 0.1, -2, -0.1)",422.7666667,0.466115399,215.2,0.510076865,0.000827092,0.021563166,-0.112550908,0.000332042,0.130973188,0.452703573,9.524340214,0.736045799,0.464672425
cluster_1,"(30, 50, 2, 0.1, -2, -0.1)",425.8,0.469459757,221.4666667,0.522153723,0.001323476,0.020815299,-0.100476585,0.000822104,0.130479114,0.625353843,8.652589225,-1.306831051,0.196754414
cluster_2,"(30, 50, 2, 0.1, -2, -0.1)",426.8,0.470562293,217.4333333,0.510565009,0.001004321,0.02031641,-0.096835611,0.000373396,0.125227213,0.670767413,8.822470297,-0.051406073,0.959187621
cluster_3,"(30, 50, 2, 0.1, -2, -0.1)",439.5,0.484564498,221.3,0.503596898,0.001061434,0.023195914,-0.108799585,0.000112056,0.161622933,1.084399972,11.49908342,-0.319755433,0.750302795
cluster_4,"(30, 50, 2, 0.1, -2, -0.1)",399.9333333,0.440940831,210.7666667,0.528139109,0.001281512,0.022773032,-0.112282762,0.001100957,0.131398511,0.249518999,7.369832149,-1.102081791,0.275394569
cluster_5,"(30, 50, 2, 0.1, -2, -0.1)",405.3333333,0.446894524,213.2333333,0.526502986,0.001455802,0.021410822,-0.107993123,0.000922505,0.147028171,0.849845362,13.44329748,-1.936849356,0.057765782
cluster_0,"(30, 50, 2, 0.2, -2, -0.2)",405.6333333,0.447225285,206.2,0.509580481,0.000835743,0.021635632,-0.112018665,0.000313024,0.130973188,0.481615871,9.623800494,0.745862823,0.458763211
cluster_1,"(30, 50, 2, 0.2, -2, -0.2)",403.0333333,0.444358692,209.6333333,0.522455966,0.001365866,0.020860993,-0.098455301,0.00079749,0.130479114,0.673949803,8.857510377,-1.474211411,0.146093265
cluster_2,"(30, 50, 2, 0.2, -2, -0.2)",407.8666667,0.449687615,207.7666667,0.510621383,0.001007288,0.020328449,-0.096835611,0.000376369,0.125197669,0.672361702,8.928663396,-0.028150429,0.977643993
cluster_3,"(30, 50, 2, 0.2, -2, -0.2)",421.9666667,0.46523337,211.9333333,0.502339291,0.001010106,0.023239509,-0.108799585,0.00007,0.161065639,1.068264234,11.74716196,-0.044940812,0.964308861
cluster_4,"(30, 50, 2, 0.2, -2, -0.2)",379.4666667,0.418375597,200.2666667,0.529081229,0.001341231,0.022897633,-0.112282762,0.001091086,0.1310621,0.26733526,7.513434469,-1.335188316,0.18739511
cluster_5,"(30, 50, 2, 0.2, -2, -0.2)",385.8666667,0.425431827,203.4666667,0.527651497,0.001484255,0.021419298,-0.107789229,0.000996295,0.143656638,0.767829987,12.76376385,-1.990574947,0.05141613
cluster_0,"(30, 50, 2, 0.3, -2, -0.3)",388.9666667,0.428849688,197.9,0.510166072,0.000823458,0.021776494,-0.111586635,0.000297235,0.130973188,0.496278984,9.591444901,0.722020892,0.473188295
cluster_1,"(30, 50, 2, 0.3, -2, -0.3)",386,0.425578831,200.8666667,0.522899329,0.001382728,0.020953179,-0.097043358,0.000825106,0.130479114,0.685630587,8.823709802,-1.465671707,0.148355161
cluster_2,"(30, 50, 2, 0.3, -2, -0.3)",388.3333333,0.428151415,197.7333333,0.510542211,0.001009803,0.020430149,-0.0964326,0.000376646,0.124999322,0.684818189,8.868300722,-0.049375072,0.960794277
cluster_3,"(30, 50, 2, 0.3, -2, -0.3)",403.6666667,0.445056964,202.4,0.501500413,0.001031188,0.023339835,-0.106222582,0.00000838,0.161065639,1.124902376,11.79006882,-0.15122268,0.88032919
cluster_4,"(30, 50, 2, 0.3, -2, -0.3)",358.8,0.395589857,189.5666667,0.53014286,0.001366945,0.022869465,-0.110365937,0.001126736,0.121250672,0.190038164,6.797111829,-1.270457,0.209602731
cluster_5,"(30, 50, 2, 0.3, -2, -0.3)",366.7666667,0.404373392,194,0.529477151,0.001582383,0.021560722,-0.107644523,0.001067987,0.143656638,0.778694341,12.70166992,-2.296503266,0.025359497
cluster_0,"(30, 50, 2, 0.4, -2, -0.4)",372.9333333,0.411172363,189.5666667,0.509802097,0.000835408,0.021848216,-0.111586635,0.000245117,0.130525317,0.501931555,9.73810484,0.759040396,0.450936831
cluster_1,"(30, 50, 2, 0.4, -2, -0.4)",364.7333333,0.402131569,189.9,0.523347775,0.001406495,0.02110824,-0.097043358,0.000864734,0.130479114,0.697620696,8.809411287,-1.486686824,0.142922149
cluster_2,"(30, 50, 2, 0.4, -2, -0.4)",366.1333333,0.403675119,186.8333333,0.511658137,0.001060159,0.020549039,-0.0964326,0.000410778,0.123258507,0.664290295,8.835053862,-0.169495786,0.866043872
cluster_3,"(30, 50, 2, 0.4, -2, -0.4)",384.8333333,0.42429254,192.6333333,0.500836607,0.000989964,0.023384053,-0.106222582,-0.00000554,0.160282857,1.101351599,11.8077183,0.114062367,0.909582414
cluster_4,"(30, 50, 2, 0.4, -2, -0.4)",336.4333333,0.370929805,178.3666667,0.531542656,0.001472103,0.022965654,-0.107944765,0.001219366,0.121250672,0.241892417,6.610159022,-1.603328813,0.115083763
cluster_5,"(30, 50, 2, 0.4, -2, -0.4)",345.9666667,0.381440647,183.6,0.531514309,0.001660502,0.021787522,-0.107644523,0.001092107,0.143656638,0.799516533,12.6203282,-2.557863156,0.013289974
cluster_0,"(30, 50, 2, 0.5, -2, -0.5)",354.5666667,0.390922455,180,0.509322342,0.000832404,0.0219615,-0.109598615,0.000238901,0.130525317,0.556069338,10.09808773,0.827951903,0.411093617
cluster_1,"(30, 50, 2, 0.5, -2, -0.5)",346.6333333,0.382175671,181,0.524802747,0.001417844,0.021184104,-0.097043358,0.000898287,0.130262361,0.688570969,8.90669221,-1.382716122,0.172335896
cluster_2,"(30, 50, 2, 0.5, -2, -0.5)",348.2,0.383902977,178.3,0.513754809,0.001115619,0.020497901,-0.095642386,0.000491105,0.120617194,0.655198465,8.912959144,-0.287213411,0.775033594
cluster_3,"(30, 50, 2, 0.5, -2, -0.5)",364.3,0.401653804,183.1666667,0.50316131,0.001080896,0.023516582,-0.105946063,0.000111558,0.160257412,1.129525904,12.12057404,-0.196772947,0.844700742
cluster_4,"(30, 50, 2, 0.5, -2, -0.5)",318.5666667,0.351231165,168.6333333,0.530914256,0.001461497,0.023187204,-0.107944765,0.001199671,0.121250672,0.237635902,6.570259385,-1.437799824,0.156449934
cluster_5,"(30, 50, 2, 0.5, -2, -0.5)",324.3,0.35755237,173.0333333,0.53396521,0.001670252,0.021851751,-0.107644523,0.001144951,0.139713102,0.743950967,12.58225734,-2.46433202,0.016752039
cluster_0,"(30, 150, 2, 0, -2, 0)",368.7,0.521499293,184.1666667,0.501684505,0.000646708,0.022393785,-0.126829962,-0.0000494,0.122773506,0.269769205,9.543204066,0.241610496,0.810106762
cluster_1,"(30, 150, 2, 0, -2, 0)",389.9,0.551485149,200.1333333,0.513831431,0.001140109,0.021673212,-0.096877699,0.000555864,0.124894029,0.612026837,7.288632003,-2.063090864,0.04414474
cluster_2,"(30, 150, 2, 0, -2, 0)",389.6333333,0.551107968,197.2,0.509345812,0.000819746,0.021210451,-0.096559029,0.000330535,0.121334647,0.545355578,8.217978367,-0.538912733,0.592309815
cluster_3,"(30, 150, 2, 0, -2, 0)",388.1,0.54893918,197.8,0.510795191,0.000963895,0.02462566,-0.108127743,0.000452782,0.149471942,0.769736784,8.656369548,-1.14330282,0.258515703
cluster_4,"(30, 150, 2, 0, -2, 0)",356.6666667,0.504479019,186.4333333,0.527245978,0.001789663,0.023912151,-0.097159254,0.001102652,0.141072881,0.679872307,7.334247992,-3.828572278,0.000430429
cluster_5,"(30, 150, 2, 0, -2, 0)",379.0333333,0.53611504,195.6666667,0.517825075,0.000987298,0.021592709,-0.112993018,0.00056167,0.130226974,0.651801994,11.64521489,-1.491955044,0.141340247
cluster_0,"(30, 150, 2, 0.1, -2, -0.1)",351.4666667,0.497123998,176.1333333,0.503539618,0.000722943,0.022714117,-0.126829962,0.000017,0.122773506,0.26309525,9.413076406,0.101516383,0.91953716
cluster_1,"(30, 150, 2, 0.1, -2, -0.1)",367.1333333,0.519283357,189.0666667,0.515478426,0.001291512,0.021773804,-0.094376681,0.000575543,0.124150307,0.648403798,7.132612511,-2.531920159,0.014224596
cluster_2,"(30, 150, 2, 0.1, -2, -0.1)",379.0666667,0.536162188,191.9333333,0.509589352,0.000812302,0.021254798,-0.096270085,0.000320144,0.121334647,0.547375955,8.272267856,-0.286825968,0.775367319
cluster_3,"(30, 150, 2, 0.1, -2, -0.1)",373.9,0.528854314,190.2,0.5096493,0.000939269,0.024756907,-0.108127743,0.000424643,0.149471942,0.78462733,8.588716068,-0.808963488,0.422290645
cluster_4,"(30, 150, 2, 0.1, -2, -0.1)",346.1333333,0.489580387,181.1,0.528162502,0.001821023,0.023726343,-0.096924307,0.001130374,0.141072881,0.715091534,7.627638205,-3.761960505,0.00049427
cluster_5,"(30, 150, 2, 0.1, -2, -0.1)",360.4,0.509759547,186.1666667,0.518615884,0.000999067,0.021624968,-0.111805467,0.000548835,0.130226974,0.727881833,12.18798907,-1.216533877,0.228850532
cluster_0,"(30, 150, 2, 0.2, -2, -0.2)",336.3333333,0.475719,168.3,0.502636476,0.00071337,0.022701952,-0.125648903,0.0000259,0.122693046,0.295345089,9.499181532,0.015420642,0.987757732
cluster_1,"(30, 150, 2, 0.2, -2, -0.2)",346.8,0.490523338,178.7666667,0.516344469,0.001436456,0.021746091,-0.090669133,0.000616196,0.124150307,0.76810612,7.236863341,-3.284257301,0.001822507
cluster_2,"(30, 150, 2, 0.2, -2, -0.2)",360.1,0.509335219,182.9,0.5111906,0.000829706,0.021308581,-0.096038765,0.000432862,0.121334647,0.590754738,8.933091361,-0.503268388,0.616914669
cluster_3,"(30, 150, 2, 0.2, -2, -0.2)",352.0666667,0.497972654,178.7666667,0.508222528,0.000970448,0.024839549,-0.104064456,0.000356458,0.14778625,0.828529217,8.304215254,-1.10859961,0.272823061
cluster_4,"(30, 150, 2, 0.2, -2, -0.2)",326.8,0.462234795,171.3666667,0.5291942,0.001906876,0.023611899,-0.096094743,0.001155409,0.137207017,0.699257607,7.309337534,-4.356436236,0.0000779
cluster_5,"(30, 150, 2, 0.2, -2, -0.2)",350.9,0.496322489,181.0333333,0.518173602,0.000936763,0.021425226,-0.10881882,0.000527219,0.127952674,0.71007386,12.46116947,-1.081329229,0.28422403
cluster_0,"(30, 150, 2, 0.3, -2, -0.3)",323.7333333,0.457897218,161.7333333,0.501900105,0.000702773,0.022764744,-0.125648903,0.0000133,0.122693046,0.289128476,9.593633783,-0.054305932,0.956893564
cluster_1,"(30, 150, 2, 0.3, -2, -0.3)",333.4333333,0.471617162,172.5333333,0.518775027,0.001486083,0.021847425,-0.089151069,0.00070768,0.123692109,0.776529109,7.154990409,-3.319425449,0.00160679
cluster_2,"(30, 150, 2, 0.3, -2, -0.3)",344.9,0.487835926,175.0666667,0.511197187,0.000846867,0.021470351,-0.096038765,0.000394551,0.121334647,0.592619053,9.042585799,-0.647128733,0.520272723
cluster_3,"(30, 150, 2, 0.3, -2, -0.3)",339.0666667,0.479585101,171.9,0.507560592,0.000955748,0.024890447,-0.103983127,0.000330245,0.14778625,0.854182811,8.39065481,-1.114992717,0.269696299
cluster_4,"(30, 150, 2, 0.3, -2, -0.3)",316.3666667,0.447477605,165.7333333,0.528340141,0.001889412,0.023633435,-0.096094743,0.001115507,0.137207017,0.699872846,7.32161514,-4.143871965,0.00014028
cluster_5,"(30, 150, 2, 0.3, -2, -0.3)",337.1333333,0.476850542,173.8333333,0.518407628,0.000961733,0.021496299,-0.10881882,0.000559259,0.125949141,0.713085697,12.44049626,-1.2382965,0.22063746
cluster_0,"(30, 150, 2, 0.4, -2, -0.4)",307.4333333,0.434842056,154.1,0.503643424,0.000778815,0.02295369,-0.124904716,0.0000685,0.122693046,0.295480185,9.586798119,-0.397402878,0.692688032
cluster_1,"(30, 150, 2, 0.4, -2, -0.4)",319.7333333,0.45223951,165.9333333,0.520574034,0.001557189,0.02192117,-0.088609207,0.00073422,0.123692109,0.810519492,7.256375411,-3.566408619,0.000763914
cluster_2,"(30, 150, 2, 0.4, -2, -0.4)",323.4333333,0.45747289,164.0666667,0.511733486,0.000941616,0.021627481,-0.095682424,0.000398271,0.121334647,0.610772337,9.089566099,-0.997729825,0.323097343
cluster_3,"(30, 150, 2, 0.4, -2, -0.4)",326.1,0.461244696,165.5333333,0.508626303,0.001004057,0.024944455,-0.103760288,0.000401701,0.14778625,0.890560587,8.661514972,-1.392519494,0.169262755
cluster_4,"(30, 150, 2, 0.4, -2, -0.4)",301.3666667,0.426261198,158.2,0.528878722,0.001959127,0.02375362,-0.096091806,0.001108177,0.137207017,0.726447997,7.404280108,-4.42062343,0.0000564
cluster_5,"(30, 150, 2, 0.4, -2, -0.4)",314.3,0.444554455,163.2,0.52176197,0.00111045,0.021460362,-0.105913346,0.000703754,0.123255519,0.710017053,12.03250731,-1.994034789,0.050867169
cluster_0,"(30, 150, 2, 0.5, -2, -0.5)",291.4333333,0.412211221,145.8,0.502699894,0.000759648,0.023242565,-0.124904716,0.0000807,0.122693046,0.290266735,9.543239992,-0.284747024,0.777012177
cluster_1,"(30, 150, 2, 0.5, -2, -0.5)",302.7333333,0.428194248,157.1666667,0.520486838,0.001540698,0.021940372,-0.087061904,0.000744598,0.12199175,0.787775552,6.978575231,-3.371165694,0.001408809
cluster_2,"(30, 150, 2, 0.5, -2, -0.5)",309.9666667,0.438425271,157.3666667,0.512571135,0.001015362,0.021678898,-0.094619109,0.000440643,0.121334647,0.63159147,9.309363739,-1.209068595,0.232394224
cluster_3,"(30, 150, 2, 0.5, -2, -0.5)",306,0.43281471,155.9666667,0.511460163,0.001192654,0.025176966,-0.103267729,0.000511143,0.14778625,0.912695521,8.754967711,-1.929644334,0.059216971
cluster_4,"(30, 150, 2, 0.5, -2, -0.5)",286.7333333,0.405563413,150.6,0.52929965,0.002001114,0.023867522,-0.096091806,0.001164982,0.135003921,0.694215005,7.087625088,-4.231047811,0.000113838
cluster_5,"(30, 150, 2, 0.5, -2, -0.5)",302.9333333,0.428477133,157.2,0.521963153,0.001088175,0.02159515,-0.105913346,0.000716923,0.122110428,0.690429447,11.92191789,-1.828912571,0.072610438
cluster_0,"(30, 200, 2, 0, -2, 0)",335.3,0.552388797,166.7,0.500410452,0.000775449,0.023278197,-0.123337562,-0.0000395,0.124124268,0.402905037,9.835161164,0.323970626,0.747259003
cluster_1,"(30, 200, 2, 0, -2, 0)",331.2,0.545634267,169.8,0.514105211,0.001466893,0.022323357,-0.085830727,0.000669224,0.122514993,0.705333951,6.153077991,-2.64756236,0.010747453
cluster_2,"(30, 200, 2, 0, -2, 0)",327.1333333,0.538934651,166.1,0.509818938,0.000896503,0.021347536,-0.096307045,0.000349833,0.109114464,0.32003509,5.394456208,-0.218139982,0.828134595
cluster_3,"(30, 200, 2, 0, -2, 0)",362.9333333,0.597913234,186.8,0.516425545,0.001008727,0.025167806,-0.109251988,0.000753705,0.142392768,0.590303819,7.519750911,-0.618506628,0.539213042
cluster_4,"(30, 200, 2, 0, -2, 0)",323.1333333,0.532344865,167.2,0.524655684,0.001549394,0.024027734,-0.093476534,0.000972893,0.130328214,0.499364662,6.026087127,-2.25020317,0.029856994
cluster_5,"(30, 200, 2, 0, -2, 0)",328.4666667,0.541131247,167.2666667,0.5135509,0.00097534,0.022830067,-0.113169529,0.000395024,0.133849385,0.699083961,10.29186686,-0.619039821,0.538377433
cluster_0,"(30, 200, 2, 0.1, -2, -0.1)",319.4,0.526194399,159.0666667,0.502561666,0.000781071,0.02354735,-0.123337562,0.0000295,0.124124268,0.389969283,9.69814353,0.202441657,0.840331893
cluster_1,"(30, 200, 2, 0.1, -2, -0.1)",315.8333333,0.520318506,162.5,0.515373626,0.001544296,0.022477942,-0.085830727,0.000693136,0.122514993,0.703909373,6.165946064,-2.903028814,0.005336345
cluster_2,"(30, 200, 2, 0.1, -2, -0.1)",318.4333333,0.524601867,161.1666667,0.508424325,0.000866534,0.021351841,-0.095989987,0.000308208,0.107258421,0.313304779,5.26677934,-0.154672313,0.877630574
cluster_3,"(30, 200, 2, 0.1, -2, -0.1)",342.0666667,0.563536518,176.0333333,0.516402203,0.001099592,0.025114856,-0.107017641,0.000731614,0.142392768,0.65955446,7.910360239,-0.993309321,0.32532296
cluster_4,"(30, 200, 2, 0.1, -2, -0.1)",304.1666667,0.501098298,157.9666667,0.524905869,0.001578258,0.024263597,-0.093476534,0.001019666,0.130328214,0.508161493,6.003268867,-2.391537828,0.021051125
cluster_5,"(30, 200, 2, 0.1, -2, -0.1)",315.5333333,0.519824272,160.8,0.514074634,0.001018357,0.022945701,-0.110182881,0.000411845,0.133849385,0.744035767,10.43697995,-0.860709956,0.392956923
cluster_0,"(30, 200, 2, 0.2, -2, -0.2)",309.9666667,0.510653487,154.2666667,0.502793454,0.000828637,0.023714287,-0.123337562,0.0000274,0.123994261,0.393285722,9.607529002,0.117928521,0.906555449
cluster_1,"(30, 200, 2, 0.2, -2, -0.2)",303,0.499176277,156.5666667,0.517366327,0.001651881,0.022499392,-0.085711687,0.000818272,0.120205149,0.71323618,6.139655222,-2.991333852,0.004110501
cluster_2,"(30, 200, 2, 0.2, -2, -0.2)",306.1333333,0.504338276,155.0666667,0.508839572,0.000884536,0.02148587,-0.095733973,0.000352277,0.107258421,0.318973673,5.300488882,-0.093311858,0.925978162
cluster_3,"(30, 200, 2, 0.2, -2, -0.2)",336.7,0.554695222,172.7333333,0.514832494,0.001088736,0.02509795,-0.104316295,0.000697941,0.142392768,0.721964173,7.770499834,-0.801782905,0.426192783
cluster_4,"(30, 200, 2, 0.2, -2, -0.2)",286.5333333,0.472048325,149.7,0.52796795,0.001695311,0.024341693,-0.093241587,0.001144479,0.130328214,0.52380896,6.054821514,-2.672776286,0.010129215
cluster_5,"(30, 200, 2, 0.2, -2, -0.2)",298.6,0.491927512,152.3,0.5147948,0.001089463,0.023106051,-0.109213298,0.000440561,0.133849385,0.816439265,11.46294252,-0.969812986,0.336180298
cluster_0,"(30, 200, 2, 0.3, -2, -0.3)",297.6666667,0.490389896,148.3,0.502908752,0.000901965,0.024121595,-0.122200424,0.0000559,0.123994261,0.405187274,9.499015602,0.104584477,0.917136344
cluster_1,"(30, 200, 2, 0.3, -2, -0.3)",292.0333333,0.481109281,151.2666667,0.518612942,0.001632161,0.0224971,-0.085711687,0.000868043,0.118250127,0.670015436,5.935881649,-2.702720614,0.009083604
cluster_2,"(30, 200, 2, 0.3, -2, -0.3)",298.3333333,0.491488193,150.9333333,0.509507487,0.000938291,0.021517933,-0.095273354,0.000360388,0.107258421,0.336016674,5.363763071,-0.014331854,0.988616345
cluster_3,"(30, 200, 2, 0.3, -2, -0.3)",321.7666667,0.530093355,165.3333333,0.515450115,0.001095921,0.024997928,-0.102856596,0.000673704,0.138247563,0.65582187,6.975553836,-0.594155982,0.554878549
cluster_4,"(30, 200, 2, 0.3, -2, -0.3)",276.7666667,0.455958265,144.7333333,0.528626022,0.001762924,0.024356028,-0.093193201,0.001112951,0.129740592,0.540908556,6.080620986,-2.695553653,0.009595027
cluster_5,"(30, 200, 2, 0.3, -2, -0.3)",283.6,0.467215815,144.9,0.515177441,0.001130109,0.022924726,-0.105253816,0.000495498,0.127409187,0.797998564,10.67423865,-0.817223374,0.417154019
cluster_0,"(30, 200, 2, 0.4, -2, -0.4)",284.5666667,0.468808347,142.2,0.505146993,0.000979405,0.024210358,-0.122200424,0.000135906,0.123360096,0.399827768,9.501292635,-0.308105631,0.759326444
cluster_1,"(30, 200, 2, 0.4, -2, -0.4)",275.9666667,0.454640308,143,0.519369652,0.001675622,0.022465176,-0.083423908,0.000888489,0.117991997,0.719075796,5.860031096,-3.097884903,0.003022264
cluster_2,"(30, 200, 2, 0.4, -2, -0.4)",283.0666667,0.466337177,143.2666667,0.511422984,0.001009427,0.021692868,-0.094036844,0.000372499,0.104103448,0.305683733,5.231773487,-0.426012309,0.671899289
